text,span,label,ordinal
"Tempatnya sangat nyaman dan cocok bagi Anda yang mencari tempat untuk bekerja atau rapat sebentar. Sistem pelayanannya sangat terorganisir dengan baik, mungkin inilah pelayanan McDonald's tercepat di Jakarta. Tempat parkirnya juga luas.",pelayanannya,positif,0
"Tempatnya sangat nyaman dan cocok bagi Anda yang mencari tempat untuk bekerja atau rapat sebentar. Sistem pelayanannya sangat terorganisir dengan baik, mungkin inilah pelayanan McDonald's tercepat di Jakarta. Tempat parkirnya juga luas.",pelayanan,positif,0
"pengalaman saya makan disini pelayanannya bagus, ramah, cepat, dan terpercaya. bagi saya yang makan di restoran cepat saji, pelayanan adalah yang terpenting. untuk rasa dan kualitas makanan McDonald's selalu tidak pernah mengecewakan. ini adalah tempat makan favoritku dan selalu menjadi pilihan pertama.",pelayanannya,positif,0
"pengalaman saya makan disini pelayanannya bagus, ramah, cepat, dan terpercaya. bagi saya yang makan di restoran cepat saji, pelayanan adalah yang terpenting. untuk rasa dan kualitas makanan McDonald's selalu tidak pernah mengecewakan. ini adalah tempat makan favoritku dan selalu menjadi pilihan pertama.",pelayanan,positif,0
"pengalaman saya makan disini pelayanannya bagus, ramah, cepat, dan terpercaya. bagi saya yang makan di restoran cepat saji, pelayanan adalah yang terpenting. untuk rasa dan kualitas makanan McDonald's selalu tidak pernah mengecewakan. ini adalah tempat makan favoritku dan selalu menjadi pilihan pertama.",rasa,positif,0
"pengalaman saya makan disini pelayanannya bagus, ramah, cepat, dan terpercaya. bagi saya yang makan di restoran cepat saji, pelayanan adalah yang terpenting. untuk rasa dan kualitas makanan McDonald's selalu tidak pernah mengecewakan. ini adalah tempat makan favoritku dan selalu menjadi pilihan pertama.",tempat,positif,0
"Tempat makan yang bersih, nyaman dan ramah anak. Semua staf sangat ramah dan menyambut... tempat yang sangat direkomendasikan …",Tempat,positif,1
"Tempat yang bagus untuk keluarga jika Anda memiliki anak maka ini adalah tempat di mana Anda tidak perlu menghabiskan banyak uang dan memiliki waktu bersama keluarga sekaligus. Pelayanannya pelayanan bintang lima, orangnya baik dan ramah. Tempatnya di dalam kota jadi sangat nyaman.",Tempat,positif,1
"Tempat yang bagus untuk keluarga jika Anda memiliki anak maka ini adalah tempat di mana Anda tidak perlu menghabiskan banyak uang dan memiliki waktu bersama keluarga sekaligus. Pelayanannya pelayanan bintang lima, orangnya baik dan ramah. Tempatnya di dalam kota jadi sangat nyaman.",tempatnya,positif,0
"Tempat yang bagus untuk keluarga jika Anda memiliki anak maka ini adalah tempat di mana Anda tidak perlu menghabiskan banyak uang dan memiliki waktu bersama keluarga sekaligus. Pelayanannya pelayanan bintang lima, orangnya baik dan ramah. Tempatnya di dalam kota jadi sangat nyaman.",Pelayanannya,positif,0
"Tempat yang bagus untuk keluarga jika Anda memiliki anak maka ini adalah tempat di mana Anda tidak perlu menghabiskan banyak uang dan memiliki waktu bersama keluarga sekaligus. Pelayanannya pelayanan bintang lima, orangnya baik dan ramah. Tempatnya di dalam kota jadi sangat nyaman.",pelayanan,positif,0
"Tempat yang bagus untuk keluarga jika Anda memiliki anak maka ini adalah tempat di mana Anda tidak perlu menghabiskan banyak uang dan memiliki waktu bersama keluarga sekaligus. Pelayanannya pelayanan bintang lima, orangnya baik dan ramah. Tempatnya di dalam kota jadi sangat nyaman.",Tempatnya,positif,0
"Ini memiliki tempat parkir yang luas, dan memiliki interior yang modern, bersih, dan luas.
Untuk makanannya belum lagi hampir sudah diketahui rasanya... Enak sekali.. bagi pecinta fast food",tempat,positif,0
"Ini memiliki tempat parkir yang luas, dan memiliki interior yang modern, bersih, dan luas.
Untuk makanannya belum lagi hampir sudah diketahui rasanya... Enak sekali.. bagi pecinta fast food",rasanya,positif,0
Outlet favorit saya untuk mendapatkan layanan drive-through mereka. Cepat dan nyaman! Outlet ini juga memiliki lingkungan yang bersih dan tempat parkir mobil yang bagus. Suka sekali.,tempat,positif,0
"Restoran ini sangat direkomendasikan karena menunya yang lezat dan ikonik, pelayanan yang cepat dan nyaman, serta lingkungan yang ramah keluarga. Dengan kualitas yang konsisten, harga terjangkau, dan beragam pilihan, ini adalah tujuan utama untuk hidangan memuaskan yang memenuhi berbagai selera dan preferensi.",pelayanan,positif,0
"Restoran ini sangat direkomendasikan karena menunya yang lezat dan ikonik, pelayanan yang cepat dan nyaman, serta lingkungan yang ramah keluarga. Dengan kualitas yang konsisten, harga terjangkau, dan beragam pilihan, ini adalah tujuan utama untuk hidangan memuaskan yang memenuhi berbagai selera dan preferensi.",harga,positif,0
"Suasananya santai & nyaman. Saya lebih suka tampilan & rasa burger McD, dibandingkan pesaing lainnya. Pelayanannya responsif & akurat. Kerja bagus",rasa,positif,0
"Suasananya santai & nyaman. Saya lebih suka tampilan & rasa burger McD, dibandingkan pesaing lainnya. Pelayanannya responsif & akurat. Kerja bagus",Pelayanannya,positif,0
Makanannya terlihat enak sesuai rasanya.. Kerumunan dan lingkungan menenangkan kepalaku setiap kali aku mendapat masalah. Ini seperti tempat yang aman untuk mengakhiri hari berat Anda.,rasanya,positif,0
Makanannya terlihat enak sesuai rasanya.. Kerumunan dan lingkungan menenangkan kepalaku setiap kali aku mendapat masalah. Ini seperti tempat yang aman untuk mengakhiri hari berat Anda.,tempat,positif,0
"Restoran yang direkomendasikan buka 24 jam. Tempat yang sangat bersih dan nyaman untuk bersantap.
Bahan-bahan berkualitas tinggi dan segar. …",Tempat,positif,0
"Stafnya ramah dan efisien, dan makanannya selalu segar dan lezat. Saya terutama menyukai nugget ayam dan kentang goreng. Harganya masuk akal, dan restorannya bersih dan terawat dengan baik.",Harganya,positif,0
"Pengalaman bersantap di McDonald's Buah batu sangat memuaskan. Makanannya enak dan pilihan menunya bervariasi. Pelayanan ramah dan lingkungan nyaman. Jika Anda sedang mencari tempat makan cepat saji yang enak dan terjangkau, saya merekomendasikan McDonald's Buah Batu sebagai pilihan yang bagus",Pelayanan,positif,0
"Pengalaman bersantap di McDonald's Buah batu sangat memuaskan. Makanannya enak dan pilihan menunya bervariasi. Pelayanan ramah dan lingkungan nyaman. Jika Anda sedang mencari tempat makan cepat saji yang enak dan terjangkau, saya merekomendasikan McDonald's Buah Batu sebagai pilihan yang bagus",tempat,positif,0
"Ada banyak pilihan makanan yang bisa Anda nikmati di McDonald's. Dengan sedikit tambahan garam sebagai perasa, langsung memanjakan saya. Untuk lebih meningkatkan mood, kopi adalah ide bagus. Sempurna! Saya bisa melanjutkan rutinitas saya.",perasa,positif,0
"Pelayanan resto mcdonald sangat baik, pelayannya ramah dan sopan dimana ada mainan anak jadi kita makan sambil berbisnis ketemu teman sambil bawa anak biar aman anak sambil bermain dan berkenalan kita bisa ngobrol panjang lebar
Makanan yang dihidangkan di MCDonald's menurut lidah Indonesia enak enak",Pelayanan,positif,0
"Pelayanan resto mcdonald sangat baik, pelayannya ramah dan sopan dimana ada mainan anak jadi kita makan sambil berbisnis ketemu teman sambil bawa anak biar aman anak sambil bermain dan berkenalan kita bisa ngobrol panjang lebar
Makanan yang dihidangkan di MCDonald's menurut lidah Indonesia enak enak",pelayannya,positif,0
"Saya sangat suka makanan gule ayam baru mereka. Sesuai dengan selera saya, dan tentu saja tingkat kepedasannya pas. Dengan kentang goreng atau nasi, rasanya sempurna. Antrian disini kadang panjang, tentu saja itu restoran yang sangat …",rasanya,positif,0
"tempatnya sangat strategis, ayamnya sangat renyah dan restorannya bersih. pelayanan stafnya ramah banget, disini ada ulang tahun anak saya, dan mereka menawarkan paket ulang tahun anak dengan banyak diskon dan bundling.",tempatnya,positif,0
"tempatnya sangat strategis, ayamnya sangat renyah dan restorannya bersih. pelayanan stafnya ramah banget, disini ada ulang tahun anak saya, dan mereka menawarkan paket ulang tahun anak dengan banyak diskon dan bundling.",pelayanan,positif,0
"Saya menyukainya. Tempat yang sangat bagus, makanannya tanpa diragukan lagi adalah yang terbaik di antara restoran cepat saji lainnya yang menyajikan ayam goreng tentunya. Pasti akan menjadi pilihan pertama setiap kali saya lapar dan mencari ayam goreng ❤",Tempat,positif,0
"Tempat yang bagus untuk menghabiskan waktu
Apalagi jika Anda terjebak kemacetan menuju Buah batu …",Tempat,positif,0
"Saya pernah ke restoran McDinald ini sebelumnya. Letaknya di Bandung, tidak jauh dari jalan raya. Tempatnya sangat nyaman dengan tempat parkir yang cukup luas dan tempat makan yang nyaman. Lokasinya yang mudah dijangkau membuat banyak orang …",Tempatnya,positif,0
"Saya pernah ke restoran McDinald ini sebelumnya. Letaknya di Bandung, tidak jauh dari jalan raya. Tempatnya sangat nyaman dengan tempat parkir yang cukup luas dan tempat makan yang nyaman. Lokasinya yang mudah dijangkau membuat banyak orang …",tempat,positif,1
"Tempat yang nyaman untuk pertemuan bisnis informal. tempat yang sangat strategis, dari segi kehandalan, daya tanggap, jaminan, dan empati pelayanan masuk dalam kategori sangat puas, sedangkan dari segi bukti fisik masuk dalam kategori sangat puas dengan kebebasan 24 jam.",Tempat,positif,1
"Tempat yang nyaman untuk pertemuan bisnis informal. tempat yang sangat strategis, dari segi kehandalan, daya tanggap, jaminan, dan empati pelayanan masuk dalam kategori sangat puas, sedangkan dari segi bukti fisik masuk dalam kategori sangat puas dengan kebebasan 24 jam.",pelayanan,positif,0
"Mc Donalds adalah restoran yang direkomendasikan untuk dikunjungi. Tempatnya nyaman, pelayanannya bagus, pelayannya ramah. Makanan di sini juga sangat enak. Balapannya luar biasa, berbeda dari yang lain. Saya paling suka burgernya. dagingnya sangat lembut dan lezat.",Tempatnya,positif,0
"Mc Donalds adalah restoran yang direkomendasikan untuk dikunjungi. Tempatnya nyaman, pelayanannya bagus, pelayannya ramah. Makanan di sini juga sangat enak. Balapannya luar biasa, berbeda dari yang lain. Saya paling suka burgernya. dagingnya sangat lembut dan lezat.",pelayanannya,positif,0
"Mc Donalds adalah restoran yang direkomendasikan untuk dikunjungi. Tempatnya nyaman, pelayanannya bagus, pelayannya ramah. Makanan di sini juga sangat enak. Balapannya luar biasa, berbeda dari yang lain. Saya paling suka burgernya. dagingnya sangat lembut dan lezat.",pelayannya,positif,0
Sangat menyukai suasananya. Tempat ini bersih & pelayanannya sangat ramah. Tidak perlu menunggu lama untuk menyiapkan makanan karena semua bahan sudah disiapkan dengan baik.,Tempat,positif,0
Sangat menyukai suasananya. Tempat ini bersih & pelayanannya sangat ramah. Tidak perlu menunggu lama untuk menyiapkan makanan karena semua bahan sudah disiapkan dengan baik.,pelayanannya,positif,0
"Tempatnya strategis, namun sangat ramai di malam hari terutama di akhir jam kantor.
Alangkah baiknya jika Anda datang ke restoran pada malam hari hingga tengah malam, Anda akan merasa lebih rileks dan memiliki waktu sendiri.",Tempatnya,positif,0
"Restoran cepat saji dengan pelayanan yang baik, bersih dan tidak terlalu mahal. Ayam Goreng Pedas adalah hidangan favoritku. Burger Double Cheese bisa menjadi makanan bawa pulang terbaik bagi orang-orang yang sedang terburu-buru",pelayanan,positif,0
"Tempat yang bagus, ramah keluarga, cocok untuk membawa anak-anak kita ke sini... Punya tempat yang bagus untuk wifi dan bekerja... Makanannya enak, semua berjalan berdasarkan Standar McDonalds... Butuh banyak promo untuk meningkatkan daya tarik tempat ini, karena ada beberapa tempat untuk dikunjungi di sekitar area ini.",Tempat,positif,3
Tempat yang bagus untuk menikmati berbagai makanan kapan saja sepanjang hari! Ini adalah tempat terbaik untuk berkumpul bersama teman dan keluarga. Menu dan pelayanannya sungguh memuaskan ✨,Tempat,positif,1
Tempat yang bagus untuk menikmati berbagai makanan kapan saja sepanjang hari! Ini adalah tempat terbaik untuk berkumpul bersama teman dan keluarga. Menu dan pelayanannya sungguh memuaskan ✨,pelayanannya,positif,0
"Restoran ini sudah berada di tempatnya yang bagus, karena tempatnya berada di jalan utama
banyak orang di sekitar buahbatu khususnya di jalan itu …",tempatnya,positif,1
Tempatnya bersih saya suka restoran yang tempatnya bersih. Pelayanannya juga bagus dan cepat. Karyawannya sangat ramah. apapun yang saya minta dan butuhkan mereka sangat responsif. Makanannya juga sangat enak. Lima mulai,Tempatnya,positif,1
Tempatnya bersih saya suka restoran yang tempatnya bersih. Pelayanannya juga bagus dan cepat. Karyawannya sangat ramah. apapun yang saya minta dan butuhkan mereka sangat responsif. Makanannya juga sangat enak. Lima mulai,Pelayanannya,positif,0
"McDonald's terkenal dengan sajian makanan cepat saji klasiknya, dan tentu saja disajikan dalam hal rasa dan variasi. Menunya memiliki beragam pilihan, mulai dari burger dan kentang goreng hingga salad dan bungkus. Makanannya secara …",rasa,positif,0
"Tempatnya bagus, nyaman dan cocok untuk nongkrong bersama keluarga. Dan yang paling unik adalah penataan dan arsitektur interiornya mampu membangkitkan inspirasi positif.",Tempatnya,positif,0
"Tempatnya bagus, makanannya nyaman dan enak..",Tempatnya,positif,0
"Tempat terbaik untuk menghabiskan waktu bersama keluarga dan teman"" ..itu tempat yang bagus",Tempat,positif,1
"Tempat terbaik untuk menghabiskan waktu bersama keluarga dan teman"" ..itu tempat yang bagus",tempat,positif,1
"Bagi teman-teman yang mempunyai uang tidak banyak. Jika sobat ingin bersantap dengan harapan akan rasa manis dan kenangan, tersedia lokasi yang menawarkan area bermain luas sehingga anak-anak bisa bersenang-senang sementara orang tua bisa …",rasa,positif,0
"tempat yang bagus untuk berkumpul dengan teman atau keluarga. Mcd juga punya banyak pilihan menu, cocok untuk anak-anak hingga dewasa. selain itu resto ini buka 24 jam, dijamin kamu tidak akan kelaparan disini. perlu mencoba menu baru mereka, ayam rasa korea. saya merekomendasikannya kepada Anda harus mencobanya, karena itu bagus.",tempat,positif,0
"tempat yang bagus untuk berkumpul dengan teman atau keluarga. Mcd juga punya banyak pilihan menu, cocok untuk anak-anak hingga dewasa. selain itu resto ini buka 24 jam, dijamin kamu tidak akan kelaparan disini. perlu mencoba menu baru mereka, ayam rasa korea. saya merekomendasikannya kepada Anda harus mencobanya, karena itu bagus.",rasa,positif,0
"Tempatnya nyaman dan bersih. Pelayanannya juga ramah dan cepat. Tempat parkir luas, Burger keju dan kentang goreng di sini adalah yang terbaik. Sangat direkomendasikan!",Tempatnya,positif,0
"Tempatnya nyaman dan bersih. Pelayanannya juga ramah dan cepat. Tempat parkir luas, Burger keju dan kentang goreng di sini adalah yang terbaik. Sangat direkomendasikan!",Pelayanannya,positif,0
"Tempatnya nyaman dan bersih. Pelayanannya juga ramah dan cepat. Tempat parkir luas, Burger keju dan kentang goreng di sini adalah yang terbaik. Sangat direkomendasikan!",Tempat,positif,0
"suasananya sejuk dan ramai ada area khusus merokok, makanannya enak dan saya merekomendasikan burgernya karena komposisinya pas dan tekstur dagingnya kental, pelayanan di restoran ini cukup baik dan responsif",pelayanan,positif,0
Pilihan terbaik untuk mengajak keluarga bersantap menyenangkan.. direkomendasikan bila Anda memiliki anak dan pilihlah menu paket happy Meal karena sudah termasuk mainan atau buku. Rasa es krimnya enak..,Rasa,positif,0
Restoran cepat saji ini berada di lokasi yang strategis. Itu tempat yang bagus untuk berkumpul dengan teman-teman. Pelayanannya cepat dan pelayannya ramah. Sangat direkomendasikan untuk makan di sana.,tempat,positif,0
Restoran cepat saji ini berada di lokasi yang strategis. Itu tempat yang bagus untuk berkumpul dengan teman-teman. Pelayanannya cepat dan pelayannya ramah. Sangat direkomendasikan untuk makan di sana.,Pelayanannya,positif,0
Restoran cepat saji ini berada di lokasi yang strategis. Itu tempat yang bagus untuk berkumpul dengan teman-teman. Pelayanannya cepat dan pelayannya ramah. Sangat direkomendasikan untuk makan di sana.,pelayanannya,positif,0
"Makanan enak, tempat enak untuk berkumpul dan ngobrol dengan teman, mudah memarkir kendaraan, juga ada drive thru. Buka 24 jam, jadi kapanpun kita lapar dan ingin makan makanan enak bersama teman, ini dia!!!",tempat,positif,0
"Restoran ramah keluarga Buah Batu MC Donald., banyak tempat parkir

Banyak pelajar berkumpul disini karena makanannya memiliki harga yang bagus dan …",tempat,positif,0
"Restoran ramah keluarga Buah Batu MC Donald., banyak tempat parkir

Banyak pelajar berkumpul disini karena makanannya memiliki harga yang bagus dan …",harga,positif,0
"Tempatnya nyaman, makanannya enak & suka layanan di dalam restoran. Akan kembali ke McDonald Buah Batu Bandung. Sangat layak untuk makan di sini 👍👍 …",Tempatnya,positif,0
"Suasana di bandung yang sejuk dan tempat dimana kita bisa bersantai bersama keluarga, kami memutuskan untuk memilih resto MCD karena tempat parkir yang luas dan nyaman. Sedangkan desain interior atau tatatnya cukup eksotik, cocok untuk …",tempat,positif,1
"Suasana di bandung yang sejuk dan tempat dimana kita bisa bersantai bersama keluarga, kami memutuskan untuk memilih resto MCD karena tempat parkir yang luas dan nyaman. Sedangkan desain interior atau tatatnya cukup eksotik, cocok untuk …",tempat,positif,1
"Pelayanan bagus, dan pelayanan cepat. Tempatnya strategis dan rasa makanannya enak sekali. Saya ingin pergi ke sana lagi lain kali.",Pelayanan,positif,1
"Pelayanan bagus, dan pelayanan cepat. Tempatnya strategis dan rasa makanannya enak sekali. Saya ingin pergi ke sana lagi lain kali.",Tempatnya,positif,0
"Pelayanan bagus, dan pelayanan cepat. Tempatnya strategis dan rasa makanannya enak sekali. Saya ingin pergi ke sana lagi lain kali.",rasa,positif,0
"Makanannya segar. jika Anda mengambil dari drive thru dan Anda memiliki stikernya, Anda akan mendapatkan beberapa bonus. Tempat yang bagus untuk berkumpul bersama teman atau keluarga.",Tempat,positif,0
"Lokasi Mc Donald Buah Batu sangat strategis, dekat dengan beberapa tempat usaha, sekolah dan perumahan yang bagus. pelayanannya cepat, khas McDonald's. Selalu puas ketika saya datang ke sini.",tempat,netral,0
"Lokasi Mc Donald Buah Batu sangat strategis, dekat dengan beberapa tempat usaha, sekolah dan perumahan yang bagus. pelayanannya cepat, khas McDonald's. Selalu puas ketika saya datang ke sini.",pelayanannya,positif,0
restoran ini memiliki tempat yang bagus dan nyaman. Makanannya enak juga tempat parkirnya luas sehingga Anda bisa memarkir kendaraan tanpa khawatir.,tempat,positif,1
Kenyamanan makanan cepat saji dengan makan di tempat yang nyaman dan layanan cepat. Layanan 24 jam. saya suka pergi ke sana untuk sarapan dan setelah bekerja. Harga yang wajar. Salah satu outlet makan favorit saya,tempat,positif,0
Kenyamanan makanan cepat saji dengan makan di tempat yang nyaman dan layanan cepat. Layanan 24 jam. saya suka pergi ke sana untuk sarapan dan setelah bekerja. Harga yang wajar. Salah satu outlet makan favorit saya,Harga,positif,0
"Baru-baru ini saya merasa senang bersantap di McDonald's di Bandung, dan harus saya katakan itu adalah pengalaman yang sungguh menyenangkan. Sejak saya berjalan melewati pintu, saya disambut dengan suasana tempat hangat dan ramah yang membuat saya merasa seperti di rumah sendiri.",tempat,positif,0
"Ini adalah tempat yang asyik untuk makan dan berkumpul bersama teman dan keluarga.
Pelayanannya juga ramah dan sangat memuaskan. …",tempat,positif,0
"Ini adalah tempat yang asyik untuk makan dan berkumpul bersama teman dan keluarga.
Pelayanannya juga ramah dan sangat memuaskan. …",Pelayanannya,positif,0
"Pertama kali ke Bandung, saya dapat McD dengan lokasi yang strategis, tempat parkir yang luas, pelayanan yang ramah dan tempat yang bersih, tempat yang nyaman, cepat disajikan, dan enak untuk hangout bersama keluarga atau teman, burger Double Cheese bisa menjadi makanan take away terbaik untuk orang-orang di Bandung. bergegas.",tempat,positif,2
"Pertama kali ke Bandung, saya dapat McD dengan lokasi yang strategis, tempat parkir yang luas, pelayanan yang ramah dan tempat yang bersih, tempat yang nyaman, cepat disajikan, dan enak untuk hangout bersama keluarga atau teman, burger Double Cheese bisa menjadi makanan take away terbaik untuk orang-orang di Bandung. bergegas.",pelayanan,positif,0
"Pertama kali ke Bandung, saya dapat McD dengan lokasi yang strategis, tempat parkir yang luas, pelayanan yang ramah dan tempat yang bersih, tempat yang nyaman, cepat disajikan, dan enak untuk hangout bersama keluarga atau teman, burger Double Cheese bisa menjadi makanan take away terbaik untuk orang-orang di Bandung. bergegas.",tempat,positif,1
"Memiliki tempat yang bagus dan nyaman, seperti kita ketahui McDonald memiliki selera yang baik dan pelayanan yang baik. Tempatnya ramah keluarga dan ada arena bermain untuk keluarga yang berkunjung membawa anak. Satu hal yang pasti tempat ini buka 24 jam",tempat,positif,1
"Memiliki tempat yang bagus dan nyaman, seperti kita ketahui McDonald memiliki selera yang baik dan pelayanan yang baik. Tempatnya ramah keluarga dan ada arena bermain untuk keluarga yang berkunjung membawa anak. Satu hal yang pasti tempat ini buka 24 jam",pelayanan,positif,0
"Memiliki tempat yang bagus dan nyaman, seperti kita ketahui McDonald memiliki selera yang baik dan pelayanan yang baik. Tempatnya ramah keluarga dan ada arena bermain untuk keluarga yang berkunjung membawa anak. Satu hal yang pasti tempat ini buka 24 jam",Tempatnya,positif,0
Tempat yang keren. Makanannya enak. Stafnya sangat membantu. Mereka memiliki area parkir yang luas dan yang keren adalah mereka memiliki sudut anak-anak dengan mainan.,Tempat,positif,0
"Untuk tempatnya bagus, servernya sangat ramah. Rasa makanannya juga enak, bersih dan nyaman. saya sarankan untuk berkunjung ke sini.",tempatnya,positif,0
"Untuk tempatnya bagus, servernya sangat ramah. Rasa makanannya juga enak, bersih dan nyaman. saya sarankan untuk berkunjung ke sini.",Rasa,positif,0
"sangat bagus, bersih dan rapi tempatnya untuk restoran cepat saji pelayannya sangat ramah kepada pembeli Menunya sangat lengkap dan pastinya semuanya enak cocok untuk muda dan tua Tempat parkir sangat luas, dan juga tersedia drivetru",tempatnya,positif,0
"sangat bagus, bersih dan rapi tempatnya untuk restoran cepat saji pelayannya sangat ramah kepada pembeli Menunya sangat lengkap dan pastinya semuanya enak cocok untuk muda dan tua Tempat parkir sangat luas, dan juga tersedia drivetru",Tempat,positif,0
"Pelayanan yang diberikan oleh karyawan Mcdonald Buah Batu menurut saya adalah yang terbaik saat ini, selain itu banyak diskon untuk setiap pembelian paket keluarga. Secara keseluruhan, saya sangat puas dan akan segera kembali",Pelayanan,positif,0
"Menu makanan McDonald's merupakan bukti komitmen teguh mereka terhadap kualitas, rasa, dan inovasi. Ini adalah perjalanan kuliner yang menggugah selera dan meninggalkan kesan mendalam. Tempat yang bersih & cocok untuk nongkrong bersama sahabat kita.",rasa,positif,0
"Menu makanan McDonald's merupakan bukti komitmen teguh mereka terhadap kualitas, rasa, dan inovasi. Ini adalah perjalanan kuliner yang menggugah selera dan meninggalkan kesan mendalam. Tempat yang bersih & cocok untuk nongkrong bersama sahabat kita.",Tempat,positif,0
"tempatnya bagus dan bersih, tempat parkir juga luas, pegawainya ramah, tempat strategis untuk sarapan, makan siang atau makan malam bersama keluarga atau teman di kota bandung.",tempatnya,positif,0
"tempatnya bagus dan bersih, tempat parkir juga luas, pegawainya ramah, tempat strategis untuk sarapan, makan siang atau makan malam bersama keluarga atau teman di kota bandung.",tempat,positif,1
"suasananya sangat indah di mcd

pelayanannya juga sangat ramah …",pelayanannya,positif,0
"Makanannya benar-benar enak dan nikmat, dan pelayanannya sangat cepat. Sebenarnya aku suka suasana di sini karena nyaman banget. Bagus sekali!",pelayanannya,positif,0
"Anda selalu tahu di mana Anda berada di McDonald’s, dan cabang di Bandung ini pun demikian. Staf yang ramah, tempat duduk luar ruangan yang bagus, dan beragam kelezatan Mac D yang biasa membuat Anda bahagia. Apakah Anda menyukainya? Apa yang tidak disukai?",tempat,positif,0
"Tempatnya cukup nyaman, penyajiannya pas, dan rasanya memang khas Mc Donald, bisa digunakan untuk keluarga dan anak-anak bisa bermain di arena permainan yang sudah disediakan. …",Tempatnya,positif,0
"Tempatnya cukup nyaman, penyajiannya pas, dan rasanya memang khas Mc Donald, bisa digunakan untuk keluarga dan anak-anak bisa bermain di arena permainan yang sudah disediakan. …",rasanya,positif,0
"Anda tidak akan pernah salah dengan McDonald's!! menu Burger keju dan nugget mereka (tentu saja, juga saus asam manis khas mereka) tidak ada duanya! Dan kentang goreng mereka adalah kentang goreng terbaik yang pernah Anda temui. Lokasi gerai McD ini strategis, tempat parkirannya luas dan jalur drive thrunya nyaman untuk segala jenis kendaraan",tempat,positif,0
"Tempat yang bagus untuk mencari makanan. Membersihkan. Banyak pengunjung yang datang pada hari-hari tertentu. Namun bila hari kerja dan ingin menghabiskan waktu membaca, ini tempat yang cukup bagus.",Tempat,positif,1
"Mampir kesini bareng teman-teman untuk makan siang, layout desain MCD semua standar sesuai kapasitas lahan, tempatnya juga sangat terjaga kebersihannya, pelayanannya baik, pelayannya juga ramah. Disini ada tempat bermain anak, kamar mandi, …",tempatnya,positif,0
"Mampir kesini bareng teman-teman untuk makan siang, layout desain MCD semua standar sesuai kapasitas lahan, tempatnya juga sangat terjaga kebersihannya, pelayanannya baik, pelayannya juga ramah. Disini ada tempat bermain anak, kamar mandi, …",tempat,positif,0
"Mampir kesini bareng teman-teman untuk makan siang, layout desain MCD semua standar sesuai kapasitas lahan, tempatnya juga sangat terjaga kebersihannya, pelayanannya baik, pelayannya juga ramah. Disini ada tempat bermain anak, kamar mandi, …",pelayanannya,positif,0
"Toko Mcd yang paling saya sukai di kota!
Ruang besar dan tempat yang bagus untuk membawa anak-anak ke sini.
Juga suasana yang sempurna untuk berkumpul dengan teman-teman.
Pertahankan kerja bagus!",tempat,positif,0
Sangat bagus & mempunyai lokasi Strategis di Bandung. Yang paling penting cara mereka melayani pelanggan sangat baik (Pelayanan Cepat & Ramah).,Pelayanan,positif,0
Tempat dan makanan yang sangat bagus. Bahan-bahan yang digunakan segar dan berkualitas tinggi. Makanan mcd favorit saya adalah Panas 2. Ayam besar dan nasi enak! Kamu harus mencoba !,Tempat,positif,0
"Saya sudah beberapa kali mengunjungi McD Buah Batu di Bandung. Seperti McD lainnya, favorit saya adalah ayam renyah pedas dan tentu saja dengan nasi dan kentang. Suasana tempatnya sangat cocok untuk nongkrong.",tempatnya,positif,0
Tempat ini memberi saya pengalaman yang baik ketika saya berada di sana. Mereka memberi saya makanan enak dan pelayanan yang sangat baik. Dari segi tempat kebersihannya sangat terjaga dan nyaman.,Tempat,positif,1
Tempat ini memberi saya pengalaman yang baik ketika saya berada di sana. Mereka memberi saya makanan enak dan pelayanan yang sangat baik. Dari segi tempat kebersihannya sangat terjaga dan nyaman.,pelayanan,positif,0
"Restoran cepat saji 24 jam di sekitar universitas siliwangi,.dengan tempat yang bagus & nyaman, pelayanan yang baik, dan pelayanan yang cepat. Disini cocok untuk sarapan dan anda cukup menghabiskan 20k sampai 35k ..cukup untuk mengenyangkan perut anda..",tempat,positif,0
"Restoran cepat saji 24 jam di sekitar universitas siliwangi,.dengan tempat yang bagus & nyaman, pelayanan yang baik, dan pelayanan yang cepat. Disini cocok untuk sarapan dan anda cukup menghabiskan 20k sampai 35k ..cukup untuk mengenyangkan perut anda..",pelayanan,positif,1
"Pilihan makanan yang enak untuk makan siang dan cocok dengan selera kita. Juga banyak pilihan fast food di menunya sesuai mood anda.. Hehe. Saya makan di tempat ini beberapa minggu yang lalu, dan ini merekomendasikan tempat yang bagus untuk saya ketika saya harus mendapatkan pekerjaan dari mana saja.",tempat,netral,1
"Pilihan makanan yang enak untuk makan siang dan cocok dengan selera kita. Juga banyak pilihan fast food di menunya sesuai mood anda.. Hehe. Saya makan di tempat ini beberapa minggu yang lalu, dan ini merekomendasikan tempat yang bagus untuk saya ketika saya harus mendapatkan pekerjaan dari mana saja.",tempat,positif,1
"Ini adalah tempat yang tepat untuk menghilangkan rasa lapar kita setelah mengunjungi taman wisata sekitar Bandung Buah Batu, kita bisa mendiskusikan semua pengalaman dan rencana kita disini. Tidak perlu menunggu lama untuk porsi makan, pelayanan cepat, arena bermain anak, dan sederhana saja makanan favorit kita sehari-hari.",tempat,positif,0
